Date,Month,Quarter,Year,Strength
01/01/2010,1,Q1,2010,8.126814596
02/01/2010,1,Q1,2010,7.133736654
03/01/2010,1,Q1,2010,6.019090427
04/01/2010,1,Q1,2010,4.953728095
05/01/2010,1,Q1,2010,4.067561255
06/01/2010,1,Q1,2010,3.439999268
07/01/2010,1,Q1,2010,3.109205095
08/01/2010,1,Q1,2010,3.093298531
09/01/2010,1,Q1,2010,3.409316217
10/01/2010,1,Q1,2010,4.075831441
11/01/2010,1,Q1,2010,5.094205841
12/01/2010,1,Q1,2010,6.417521075
13/01/2010,1,Q1,2010,7.926636545
14/01/2010,1,Q1,2010,9.432268079
15/01/2010,1,Q1,2010,10.71035503
16/01/2010,1,Q1,2010,11.56171906
17/01/2010,1,Q1,2010,11.87416572
18/01/2010,1,Q1,2010,11.66154539
19/01/2010,1,Q1,2010,11.06185463
20/01/2010,1,Q1,2010,10.29254838
21/01/2010,1,Q1,2010,9.579023842
22/01/2010,1,Q1,2010,9.083665377
23/01/2010,1,Q1,2010,8.862683935
24/01/2010,1,Q1,2010,8.866361923
25/01/2010,1,Q1,2010,8.98011312
26/01/2010,1,Q1,2010,9.086436852
27/01/2010,1,Q1,2010,9.119127794
28/01/2010,1,Q1,2010,9.08581213
29/01/2010,1,Q1,2010,9.051140593
30/01/2010,1,Q1,2010,9.092232205
31/01/2010,1,Q1,2010,9.250330212
01/02/2010,2,Q1,2010,9.502559159
02/02/2010,2,Q1,2010,9.766086137
03/02/2010,2,Q1,2010,9.930308053
04/02/2010,2,Q1,2010,9.899697001
05/02/2010,2,Q1,2010,9.627088956
06/02/2010,2,Q1,2010,9.124780598
07/02/2010,2,Q1,2010,8.453195014
08/02/2010,2,Q1,2010,7.696788604
09/02/2010,2,Q1,2010,6.939705691
10/02/2010,2,Q1,2010,6.249570654
11/02/2010,2,Q1,2010,5.671039245
12/02/2010,2,Q1,2010,5.226528527
13/02/2010,2,Q1,2010,4.921600843
14/02/2010,2,Q1,2010,4.753927626
15/02/2010,2,Q1,2010,4.724113108
16/02/2010,2,Q1,2010,4.843874649
17/02/2010,2,Q1,2010,5.135566513
18/02/2010,2,Q1,2010,5.620282799
19/02/2010,2,Q1,2010,6.299206236
20/02/2010,2,Q1,2010,7.138889234
21/02/2010,2,Q1,2010,8.069940442
22/02/2010,2,Q1,2010,9.000092683
23/02/2010,2,Q1,2010,9.832956893
24/02/2010,2,Q1,2010,10.48023472
25/02/2010,2,Q1,2010,10.86106532
26/02/2010,2,Q1,2010,10.89421426
27/02/2010,2,Q1,2010,10.49843049
28/02/2010,2,Q1,2010,9.615289168
01/03/2010,3,Q1,2010,8.255562336
02/03/2010,3,Q1,2010,6.551411186
03/03/2010,3,Q1,2010,4.783662458
04/03/2010,3,Q1,2010,3.355175908
05/03/2010,3,Q1,2010,2.699984369
06/03/2010,3,Q1,2010,3.146948012
07/03/2010,3,Q1,2010,4.782902299
08/03/2010,3,Q1,2010,7.370428601
09/03/2010,3,Q1,2010,10.36319274
10/03/2010,3,Q1,2010,13.03043103
11/03/2010,3,Q1,2010,14.66214543
12/03/2010,3,Q1,2010,14.79226109
13/03/2010,3,Q1,2010,13.36240852
14/03/2010,3,Q1,2010,10.7627326
15/03/2010,3,Q1,2010,7.726509188
16/03/2010,3,Q1,2010,5.108623031
17/03/2010,3,Q1,2010,3.622767495
18/03/2010,3,Q1,2010,3.629250287
19/03/2010,3,Q1,2010,5.046633066
20/03/2010,3,Q1,2010,7.413379366
21/03/2010,3,Q1,2010,10.06928059
22/03/2010,3,Q1,2010,12.38319135
23/03/2010,3,Q1,2010,13.94054226
24/03/2010,3,Q1,2010,14.62600937
25/03/2010,3,Q1,2010,14.583714
26/03/2010,3,Q1,2010,14.08861029
27/03/2010,3,Q1,2010,13.39600435
28/03/2010,3,Q1,2010,12.63796367
29/03/2010,3,Q1,2010,11.80689199
30/03/2010,3,Q1,2010,10.82235533
31/03/2010,3,Q1,2010,9.638280144
01/04/2010,4,Q2,2010,8.331560931
02/04/2010,4,Q2,2010,7.125884861
03/04/2010,4,Q2,2010,6.337750205
04/04/2010,4,Q2,2010,6.267877251
05/04/2010,4,Q2,2010,7.084157066
06/04/2010,4,Q2,2010,8.744032498
07/04/2010,4,Q2,2010,10.98681005
08/04/2010,4,Q2,2010,13.39874299
09/04/2010,4,Q2,2010,15.52690595
10/04/2010,4,Q2,2010,17.00157325
11/04/2010,4,Q2,2010,17.62647853
12/04/2010,4,Q2,2010,17.41108714
13/04/2010,4,Q2,2010,16.54176598
14/04/2010,4,Q2,2010,15.30963424
15/04/2010,4,Q2,2010,14.02410509
16/04/2010,4,Q2,2010,12.9399808
17/04/2010,4,Q2,2010,12.21523609
18/04/2010,4,Q2,2010,11.90269301
19/04/2010,4,Q2,2010,11.9679988
20/04/2010,4,Q2,2010,12.3217452
21/04/2010,4,Q2,2010,12.85434837
22/04/2010,4,Q2,2010,13.46544652
23/04/2010,4,Q2,2010,14.08273526
24/04/2010,4,Q2,2010,14.66817602
25/04/2010,4,Q2,2010,15.21290714
26/04/2010,4,Q2,2010,15.72504998
27/04/2010,4,Q2,2010,16.21533947
28/04/2010,4,Q2,2010,16.68432435
29/04/2010,4,Q2,2010,17.11384816
30/04/2010,4,Q2,2010,17.46581742
01/05/2010,5,Q2,2010,17.69129925
02/05/2010,5,Q2,2010,17.75014528
03/05/2010,5,Q2,2010,17.63540538
04/05/2010,5,Q2,2010,17.39128409
05/05/2010,5,Q2,2010,17.11301991
06/05/2010,5,Q2,2010,16.92369717
07/05/2010,5,Q2,2010,16.93372343
08/05/2010,5,Q2,2010,17.19779101
09/05/2010,5,Q2,2010,17.68704378
10/05/2010,5,Q2,2010,18.28983271
11/05/2010,5,Q2,2010,18.84457155
12/05/2010,5,Q2,2010,19.19581414
13/05/2010,5,Q2,2010,19.2537695
14/05/2010,5,Q2,2010,19.03289849
15/05/2010,5,Q2,2010,18.65082085
16/05/2010,5,Q2,2010,18.2840119
17/05/2010,5,Q2,2010,18.09548637
18/05/2010,5,Q2,2010,18.16289672
19/05/2010,5,Q2,2010,18.43681012
20/05/2010,5,Q2,2010,18.74792161
21/05/2010,5,Q2,2010,18.8633982
22/05/2010,5,Q2,2010,18.57332399
23/05/2010,5,Q2,2010,17.77511202
24/05/2010,5,Q2,2010,16.52237043
25/05/2010,5,Q2,2010,15.01747396
26/05/2010,5,Q2,2010,13.55031113
27/05/2010,5,Q2,2010,12.40898313
28/05/2010,5,Q2,2010,11.79921772
29/05/2010,5,Q2,2010,11.80168868
30/05/2010,5,Q2,2010,12.37534538
31/05/2010,5,Q2,2010,13.39342074
01/06/2010,6,Q2,2010,14.68893165
02/06/2010,6,Q2,2010,16.09103809
03/06/2010,6,Q2,2010,17.44596197
04/06/2010,6,Q2,2010,18.62653111
05/06/2010,6,Q2,2010,19.53712992
06/06/2010,6,Q2,2010,20.11720721
07/06/2010,6,Q2,2010,20.34213524
08/06/2010,6,Q2,2010,20.21974859
09/06/2010,6,Q2,2010,19.7843674
10/06/2010,6,Q2,2010,19.09348605
11/06/2010,6,Q2,2010,18.23109194
12/06/2010,6,Q2,2010,17.3150214
13/06/2010,6,Q2,2010,16.49837428
14/06/2010,6,Q2,2010,15.95346026
15/06/2010,6,Q2,2010,15.83427306
16/06/2010,6,Q2,2010,16.22671564
17/06/2010,6,Q2,2010,17.10675895
18/06/2010,6,Q2,2010,18.32819087
19/06/2010,6,Q2,2010,19.6516394
20/06/2010,6,Q2,2010,20.80943788
21/06/2010,6,Q2,2010,21.58474076
22/06/2010,6,Q2,2010,21.87576861
23/06/2010,6,Q2,2010,21.72076127
24/06/2010,6,Q2,2010,21.27429844
25/06/2010,6,Q2,2010,20.74473273
26/06/2010,6,Q2,2010,20.31734614
27/06/2010,6,Q2,2010,20.09210839
28/06/2010,6,Q2,2010,20.0572139
29/06/2010,6,Q2,2010,20.10421921
30/06/2010,6,Q2,2010,20.07512445
01/07/2010,7,Q3,2010,19.82265397
02/07/2010,7,Q3,2010,19.26441917
03/07/2010,7,Q3,2010,18.41709426
04/07/2010,7,Q3,2010,17.40384477
05/07/2010,7,Q3,2010,16.4340225
06/07/2010,7,Q3,2010,15.75828549
07/07/2010,7,Q3,2010,15.6064078
08/07/2010,7,Q3,2010,16.12047423
09/07/2010,7,Q3,2010,17.30181779
10/07/2010,7,Q3,2010,18.99183502
11/07/2010,7,Q3,2010,20.90013619
12/07/2010,7,Q3,2010,22.67769999
13/07/2010,7,Q3,2010,24.01346712
14/07/2010,7,Q3,2010,24.71992596
15/07/2010,7,Q3,2010,24.77487056
16/07/2010,7,Q3,2010,24.30375871
17/07/2010,7,Q3,2010,23.51264025
18/07/2010,7,Q3,2010,22.60298959
19/07/2010,7,Q3,2010,21.70590615
20/07/2010,7,Q3,2010,20.86099136
21/07/2010,7,Q3,2010,20.0417116
22/07/2010,7,Q3,2010,19.20696902
23/07/2010,7,Q3,2010,18.34905984
24/07/2010,7,Q3,2010,17.51451201
25/07/2010,7,Q3,2010,16.79091049
26/07/2010,7,Q3,2010,16.26997493
27/07/2010,7,Q3,2010,16.00697259
28/07/2010,7,Q3,2010,15.99600789
29/07/2010,7,Q3,2010,16.17152373
30/07/2010,7,Q3,2010,16.43359306
31/07/2010,7,Q3,2010,16.68446207
01/08/2010,8,Q3,2010,16.86048423
02/08/2010,8,Q3,2010,16.94734586
03/08/2010,8,Q3,2010,16.97448529
04/08/2010,8,Q3,2010,16.99305504
05/08/2010,8,Q3,2010,17.04765832
06/08/2010,8,Q3,2010,17.15378405
07/08/2010,8,Q3,2010,17.29015763
08/08/2010,8,Q3,2010,17.40917782
09/08/2010,8,Q3,2010,17.46125438
10/08/2010,8,Q3,2010,17.42280639
11/08/2010,8,Q3,2010,17.31552692
12/08/2010,8,Q3,2010,17.20762641
13/08/2010,8,Q3,2010,17.19505623
14/08/2010,8,Q3,2010,17.36894783
15/08/2010,8,Q3,2010,17.78118202
16/08/2010,8,Q3,2010,18.42114448
17/08/2010,8,Q3,2010,19.21311269
18/08/2010,8,Q3,2010,20.03635869
19/08/2010,8,Q3,2010,20.76131125
20/08/2010,8,Q3,2010,21.28874967
21/08/2010,8,Q3,2010,21.57814906
22/08/2010,8,Q3,2010,21.65601989
23/08/2010,8,Q3,2010,21.60258997
24/08/2010,8,Q3,2010,21.52223078
25/08/2010,8,Q3,2010,21.50754843
26/08/2010,8,Q3,2010,21.60835773
27/08/2010,8,Q3,2010,21.81518264
28/08/2010,8,Q3,2010,22.06296505
29/08/2010,8,Q3,2010,22.25458837
30/08/2010,8,Q3,2010,22.29654144
31/08/2010,8,Q3,2010,22.13298623
01/09/2010,9,Q3,2010,21.76331402
02/09/2010,9,Q3,2010,21.2347908
03/09/2010,9,Q3,2010,20.6147464
04/09/2010,9,Q3,2010,19.95917543
05/09/2010,9,Q3,2010,19.29794741
06/09/2010,9,Q3,2010,18.64723166
07/09/2010,9,Q3,2010,18.04225973
08/09/2010,9,Q3,2010,17.5689662
09/09/2010,9,Q3,2010,17.37024586
10/09/2010,9,Q3,2010,17.61316834
11/09/2010,9,Q3,2010,18.42225054
12/09/2010,9,Q3,2010,19.80257198
13/09/2010,9,Q3,2010,21.5873516
14/09/2010,9,Q3,2010,23.44194251
15/09/2010,9,Q3,2010,24.93820318
16/09/2010,9,Q3,2010,25.68407094
17/09/2010,9,Q3,2010,25.46403762
18/09/2010,9,Q3,2010,24.33231445
19/09/2010,9,Q3,2010,22.61333271
20/09/2010,9,Q3,2010,20.8023329
21/09/2010,9,Q3,2010,19.40425745
22/09/2010,9,Q3,2010,18.77672486
23/09/2010,9,Q3,2010,19.03707425
24/09/2010,9,Q3,2010,20.0596291
25/09/2010,9,Q3,2010,21.54837173
26/09/2010,9,Q3,2010,23.14367199
27/09/2010,9,Q3,2010,24.51928944
28/09/2010,9,Q3,2010,25.44266766
29/09/2010,9,Q3,2010,25.79433618
30/09/2010,9,Q3,2010,25.55870403
01/10/2010,10,Q4,2010,24.80313781
02/10/2010,10,Q4,2010,23.65684902
03/10/2010,10,Q4,2010,22.29189079
04/10/2010,10,Q4,2010,20.90171128
05/10/2010,10,Q4,2010,19.67185658
06/10/2010,10,Q4,2010,18.74273509
07/10/2010,10,Q4,2010,18.1727989
08/10/2010,10,Q4,2010,17.91693221
09/10/2010,10,Q4,2010,17.83435475
10/10/2010,10,Q4,2010,17.73118191
11/10/2010,10,Q4,2010,17.42802659
12/10/2010,10,Q4,2010,16.82966779
13/10/2010,10,Q4,2010,15.96933445
14/10/2010,10,Q4,2010,15.00830073
15/10/2010,10,Q4,2010,14.18942633
16/10/2010,10,Q4,2010,13.76255427
17/10/2010,10,Q4,2010,13.91079679
18/10/2010,10,Q4,2010,14.7043313
19/10/2010,10,Q4,2010,16.09402854
20/10/2010,10,Q4,2010,17.93882608
21/10/2010,10,Q4,2010,20.04790964
22/10/2010,10,Q4,2010,22.21756309
23/10/2010,10,Q4,2010,24.25206159
24/10/2010,10,Q4,2010,25.97116302
25/10/2010,10,Q4,2010,27.21521872
26/10/2010,10,Q4,2010,27.85829001
27/10/2010,10,Q4,2010,27.8316656
28/10/2010,10,Q4,2010,27.15057275
29/10/2010,10,Q4,2010,25.93128003
30/10/2010,10,Q4,2010,24.38673934
31/10/2010,10,Q4,2010,22.79541953
01/11/2010,11,Q4,2010,21.44678361
02/11/2010,11,Q4,2010,20.57446642
03/11/2010,11,Q4,2010,20.29267886
04/11/2010,11,Q4,2010,20.55244462
05/11/2010,11,Q4,2010,21.1321412
06/11/2010,11,Q4,2010,21.67131912
07/11/2010,11,Q4,2010,21.74788415
08/11/2010,11,Q4,2010,20.98728043
09/11/2010,11,Q4,2010,19.18028611
10/11/2010,11,Q4,2010,16.376815
11/11/2010,11,Q4,2010,12.92143445
12/11/2010,11,Q4,2010,9.406569095
13/11/2010,11,Q4,2010,6.542358661
14/11/2010,11,Q4,2010,4.97210114
15/11/2010,11,Q4,2010,5.087083982
16/11/2010,11,Q4,2010,6.901522694
17/11/2010,11,Q4,2010,10.03181434
18/11/2010,11,Q4,2010,13.7904432
19/11/2010,11,Q4,2010,17.36752296
20/11/2010,11,Q4,2010,20.04574957
21/11/2010,11,Q4,2010,21.38502065
22/11/2010,11,Q4,2010,21.32204513
23/11/2010,11,Q4,2010,20.15482604
24/11/2010,11,Q4,2010,18.41661411
25/11/2010,11,Q4,2010,16.6803675
26/11/2010,11,Q4,2010,15.36088441
27/11/2010,11,Q4,2010,14.58565058
28/11/2010,11,Q4,2010,14.18210125
29/11/2010,11,Q4,2010,13.78517801
30/11/2010,11,Q4,2010,13.02143941
01/12/2010,12,Q4,2010,11.69409882
02/12/2010,12,Q4,2010,9.891697544
03/12/2010,12,Q4,2010,7.97460092
04/12/2010,12,Q4,2010,6.445689189
05/12/2010,12,Q4,2010,5.760358304
06/12/2010,12,Q4,2010,6.153511606
07/12/2010,12,Q4,2010,7.549707266
08/12/2010,12,Q4,2010,9.586156194
09/12/2010,12,Q4,2010,11.73443627
10/12/2010,12,Q4,2010,13.47210783
11/12/2010,12,Q4,2010,14.44062218
12/12/2010,12,Q4,2010,14.53456668
13/12/2010,12,Q4,2010,13.89536789
14/12/2010,12,Q4,2010,12.81963849
15/12/2010,12,Q4,2010,11.62459997
16/12/2010,12,Q4,2010,10.52758517
17/12/2010,12,Q4,2010,9.586802145
18/12/2010,12,Q4,2010,8.720308487
19/12/2010,12,Q4,2010,7.784279725
20/12/2010,12,Q4,2010,6.668312127
21/12/2010,12,Q4,2010,5.364944506
22/12/2010,12,Q4,2010,3.989225453
23/12/2010,12,Q4,2010,2.748910049
24/12/2010,12,Q4,2010,1.883945218
25/12/2010,12,Q4,2010,1.599527539
26/12/2010,12,Q4,2010,2.012062804
27/12/2010,12,Q4,2010,3.118189234
28/12/2010,12,Q4,2010,4.790046612
29/12/2010,12,Q4,2010,6.797191905
30/12/2010,12,Q4,2010,8.853449602
31/12/2010,12,Q4,2010,10.68119085
01/01/2011,1,Q1,2011,12.07699381
02/01/2011,1,Q1,2011,12.95752371
03/01/2011,1,Q1,2011,13.36843036
04/01/2011,1,Q1,2011,13.45231925
05/01/2011,1,Q1,2011,13.38862732
06/01/2011,1,Q1,2011,13.33001145
07/01/2011,1,Q1,2011,13.36046653
08/01/2011,1,Q1,2011,13.48954772
09/01/2011,1,Q1,2011,13.68007709
10/01/2011,1,Q1,2011,13.89135717
11/01/2011,1,Q1,2011,14.11324141
12/01/2011,1,Q1,2011,14.37207864
13/01/2011,1,Q1,2011,14.70546091
14/01/2011,1,Q1,2011,15.12088204
15/01/2011,1,Q1,2011,15.56378459
16/01/2011,1,Q1,2011,15.91681206
17/01/2011,1,Q1,2011,16.03606321
18/01/2011,1,Q1,2011,15.81046496
19/01/2011,1,Q1,2011,15.21754517
20/01/2011,1,Q1,2011,14.34928179
21/01/2011,1,Q1,2011,13.39467863
22/01/2011,1,Q1,2011,12.584705
23/01/2011,1,Q1,2011,12.12140179
24/01/2011,1,Q1,2011,12.11917961
25/01/2011,1,Q1,2011,12.57995749
26/01/2011,1,Q1,2011,13.40778596
27/01/2011,1,Q1,2011,14.45100611
28/01/2011,1,Q1,2011,15.55019027
29/01/2011,1,Q1,2011,16.5726234
30/01/2011,1,Q1,2011,17.42535661
31/01/2011,1,Q1,2011,18.05067893
01/02/2011,2,Q1,2011,18.41395776
02/02/2011,2,Q1,2011,18.49335475
03/02/2011,2,Q1,2011,18.2768771
04/02/2011,2,Q1,2011,17.76770787
05/02/2011,2,Q1,2011,16.99517198
06/02/2011,2,Q1,2011,16.02615567
07/02/2011,2,Q1,2011,14.9703228
08/02/2011,2,Q1,2011,13.97277086
09/02/2011,2,Q1,2011,13.19099043
10/02/2011,2,Q1,2011,12.75907012
11/02/2011,2,Q1,2011,12.74856122
12/02/2011,2,Q1,2011,13.13890838
13/02/2011,2,Q1,2011,13.80917807
14/02/2011,2,Q1,2011,14.55761207
15/02/2011,2,Q1,2011,15.14793943
16/02/2011,2,Q1,2011,15.37313734
17/02/2011,2,Q1,2011,15.12034544
18/02/2011,2,Q1,2011,14.41695595
19/02/2011,2,Q1,2011,13.4394775
20/02/2011,2,Q1,2011,12.4751144
21/02/2011,2,Q1,2011,11.84087587
22/02/2011,2,Q1,2011,11.78248808
23/02/2011,2,Q1,2011,12.38781299
24/02/2011,2,Q1,2011,13.54922276
25/02/2011,2,Q1,2011,14.9936758
26/02/2011,2,Q1,2011,16.37290696
27/02/2011,2,Q1,2011,17.38043827
28/02/2011,2,Q1,2011,17.84980453
01/03/2011,3,Q1,2011,17.79637542
02/03/2011,3,Q1,2011,17.38982507
03/03/2011,3,Q1,2011,16.873815
04/03/2011,3,Q1,2011,16.47028137
05/03/2011,3,Q1,2011,16.30861149
06/03/2011,3,Q1,2011,16.40432449
07/03/2011,3,Q1,2011,16.68660165
08/03/2011,3,Q1,2011,17.05270527
09/03/2011,3,Q1,2011,17.41980479
10/03/2011,3,Q1,2011,17.75203272
11/03/2011,3,Q1,2011,18.05626925
12/03/2011,3,Q1,2011,18.35549441
13/03/2011,3,Q1,2011,18.65721511
14/03/2011,3,Q1,2011,18.93412937
15/03/2011,3,Q1,2011,19.12620523
16/03/2011,3,Q1,2011,19.16201633
17/03/2011,3,Q1,2011,18.98795838
18/03/2011,3,Q1,2011,18.59102458
19/03/2011,3,Q1,2011,18.00504781
20/03/2011,3,Q1,2011,17.29898077
21/03/2011,3,Q1,2011,16.55403012
22/03/2011,3,Q1,2011,15.84012726
23/03/2011,3,Q1,2011,15.20024207
24/03/2011,3,Q1,2011,14.64583362
25/03/2011,3,Q1,2011,14.16216448
26/03/2011,3,Q1,2011,13.72047986
27/03/2011,3,Q1,2011,13.29417738
28/03/2011,3,Q1,2011,12.87569693
29/03/2011,3,Q1,2011,12.48922508
30/03/2011,3,Q1,2011,12.19323308
31/03/2011,3,Q1,2011,12.06873729
01/04/2011,4,Q2,2011,12.19443093
02/04/2011,4,Q2,2011,12.61628199
03/04/2011,4,Q2,2011,13.32329091
04/04/2011,4,Q2,2011,14.24010817
05/04/2011,4,Q2,2011,15.24100449
06/04/2011,4,Q2,2011,16.18112263
07/04/2011,4,Q2,2011,16.93419576
08/04/2011,4,Q2,2011,17.42406434
09/04/2011,4,Q2,2011,17.6407574
10/04/2011,4,Q2,2011,17.63834414
11/04/2011,4,Q2,2011,17.51787467
12/04/2011,4,Q2,2011,17.40206787
13/04/2011,4,Q2,2011,17.40836289
14/04/2011,4,Q2,2011,17.62480824
15/04/2011,4,Q2,2011,18.0914007
16/04/2011,4,Q2,2011,18.7895151
17/04/2011,4,Q2,2011,19.64320748
18/04/2011,4,Q2,2011,20.53569623
19/04/2011,4,Q2,2011,21.34004051
20/04/2011,4,Q2,2011,21.95593163
21/04/2011,4,Q2,2011,22.33897945
22/04/2011,4,Q2,2011,22.50959137
23/04/2011,4,Q2,2011,22.53655478
24/04/2011,4,Q2,2011,22.50187427
25/04/2011,4,Q2,2011,22.46199869
26/04/2011,4,Q2,2011,22.42186819
27/04/2011,4,Q2,2011,22.3320931
28/04/2011,4,Q2,2011,22.10941823
29/04/2011,4,Q2,2011,21.67101679
30/04/2011,4,Q2,2011,20.96805944
01/05/2011,5,Q2,2011,20.00539
02/05/2011,5,Q2,2011,18.84101241
03/05/2011,5,Q2,2011,17.56778232
04/05/2011,5,Q2,2011,16.28608071
05/05/2011,5,Q2,2011,15.0782351
06/05/2011,5,Q2,2011,13.99341221
07/05/2011,5,Q2,2011,13.04718275
08/05/2011,5,Q2,2011,12.23461254
09/05/2011,5,Q2,2011,11.55097449
10/05/2011,5,Q2,2011,11.01120485
11/05/2011,5,Q2,2011,10.65906155
12/05/2011,5,Q2,2011,10.56010153
13/05/2011,5,Q2,2011,10.77867903
14/05/2011,5,Q2,2011,11.34643324
15/05/2011,5,Q2,2011,12.23502438
16/05/2011,5,Q2,2011,13.34597082
17/05/2011,5,Q2,2011,14.52449738
18/05/2011,5,Q2,2011,15.59488915
19/05/2011,5,Q2,2011,16.40631858
20/05/2011,5,Q2,2011,16.87404937
21/05/2011,5,Q2,2011,17.00252179
22/05/2011,5,Q2,2011,16.8828283
23/05/2011,5,Q2,2011,16.66485108
24/05/2011,5,Q2,2011,16.51135335
25/05/2011,5,Q2,2011,16.54625781
26/05/2011,5,Q2,2011,16.8118658
27/05/2011,5,Q2,2011,17.24935476
28/05/2011,5,Q2,2011,17.71230046
29/05/2011,5,Q2,2011,18.01351497
30/05/2011,5,Q2,2011,17.99298601
31/05/2011,5,Q2,2011,17.58390665
01/06/2011,6,Q2,2011,16.85049547
02/06/2011,6,Q2,2011,15.97901214
03/06/2011,6,Q2,2011,15.22051215
04/06/2011,6,Q2,2011,14.80375796
05/06/2011,6,Q2,2011,14.85046065
06/06/2011,6,Q2,2011,15.32605705
07/06/2011,6,Q2,2011,16.04643111
08/06/2011,6,Q2,2011,16.73933578
09/06/2011,6,Q2,2011,17.13769769
10/06/2011,6,Q2,2011,17.06952476
11/06/2011,6,Q2,2011,16.5109823
12/06/2011,6,Q2,2011,15.58449401
13/06/2011,6,Q2,2011,14.50588747
14/06/2011,6,Q2,2011,13.50419282
15/06/2011,6,Q2,2011,12.74663249
16/06/2011,6,Q2,2011,12.29638372
17/06/2011,6,Q2,2011,12.11473311
18/06/2011,6,Q2,2011,12.09992404
19/06/2011,6,Q2,2011,12.14123714
20/06/2011,6,Q2,2011,12.16432729
21/06/2011,6,Q2,2011,12.15206444
22/06/2011,6,Q2,2011,12.13831289
23/06/2011,6,Q2,2011,12.18325681
24/06/2011,6,Q2,2011,12.34367596
25/06/2011,6,Q2,2011,12.64965098
26/06/2011,6,Q2,2011,13.09354069
27/06/2011,6,Q2,2011,13.63181886
28/06/2011,6,Q2,2011,14.19768087
29/06/2011,6,Q2,2011,14.72134902
30/06/2011,6,Q2,2011,15.15363305
01/07/2011,7,Q3,2011,15.4859147
02/07/2011,7,Q3,2011,15.7580337
03/07/2011,7,Q3,2011,16.04731206
04/07/2011,7,Q3,2011,16.43845853
05/07/2011,7,Q3,2011,16.98327247
06/07/2011,7,Q3,2011,17.66616004
07/07/2011,7,Q3,2011,18.39199728
08/07/2011,7,Q3,2011,19.00532159
09/07/2011,7,Q3,2011,19.33680358
10/07/2011,7,Q3,2011,19.26046623
11/07/2011,7,Q3,2011,18.73976108
12/07/2011,7,Q3,2011,17.84542128
13/07/2011,7,Q3,2011,16.74024197
14/07/2011,7,Q3,2011,15.63882033
15/07/2011,7,Q3,2011,14.75752619
16/07/2011,7,Q3,2011,14.26946968
17/07/2011,7,Q3,2011,14.27345807
18/07/2011,7,Q3,2011,14.77939513
19/07/2011,7,Q3,2011,15.70867185
20/07/2011,7,Q3,2011,16.90739833
21/07/2011,7,Q3,2011,18.17096218
22/07/2011,7,Q3,2011,19.27805688
23/07/2011,7,Q3,2011,20.03023487
24/07/2011,7,Q3,2011,20.29040239
25/07/2011,7,Q3,2011,20.01238234
26/07/2011,7,Q3,2011,19.25462954
27/07/2011,7,Q3,2011,18.17369796
28/07/2011,7,Q3,2011,16.99598854
29/07/2011,7,Q3,2011,15.96973771
30/07/2011,7,Q3,2011,15.30434674
31/07/2011,7,Q3,2011,15.11096151
01/08/2011,8,Q3,2011,15.36362365
02/08/2011,8,Q3,2011,15.89945885
03/08/2011,8,Q3,2011,16.4660467
04/08/2011,8,Q3,2011,16.80597993
05/08/2011,8,Q3,2011,16.75000719
06/08/2011,8,Q3,2011,16.28132953
07/08/2011,8,Q3,2011,15.54189337
08/08/2011,8,Q3,2011,14.77549368
09/08/2011,8,Q3,2011,14.23116694
10/08/2011,8,Q3,2011,14.06885324
11/08/2011,8,Q3,2011,14.30771181
12/08/2011,8,Q3,2011,14.83660214
13/08/2011,8,Q3,2011,15.47698735
14/08/2011,8,Q3,2011,16.06565627
15/08/2011,8,Q3,2011,16.51894981
16/08/2011,8,Q3,2011,16.85288798
17/08/2011,8,Q3,2011,17.15648181
18/08/2011,8,Q3,2011,17.53631082
19/08/2011,8,Q3,2011,18.06006067
20/08/2011,8,Q3,2011,18.72311061
21/08/2011,8,Q3,2011,19.44946124
22/08/2011,8,Q3,2011,20.12295948
23/08/2011,8,Q3,2011,20.63314116
24/08/2011,8,Q3,2011,20.9159164
25/08/2011,8,Q3,2011,20.97332882
26/08/2011,8,Q3,2011,20.86642082
27/08/2011,8,Q3,2011,20.68681568
28/08/2011,8,Q3,2011,20.52111387
29/08/2011,8,Q3,2011,20.42333472
30/08/2011,8,Q3,2011,20.40392936
31/08/2011,8,Q3,2011,20.43441113
01/09/2011,9,Q3,2011,20.46126369
02/09/2011,9,Q3,2011,20.42378066
03/09/2011,9,Q3,2011,20.2738981
04/09/2011,9,Q3,2011,19.99638388
05/09/2011,9,Q3,2011,19.6237188
06/09/2011,9,Q3,2011,19.23612585
07/09/2011,9,Q3,2011,18.93950193
08/09/2011,9,Q3,2011,18.82417713
09/09/2011,9,Q3,2011,18.92027247
10/09/2011,9,Q3,2011,19.17195782
11/09/2011,9,Q3,2011,19.44723088
12/09/2011,9,Q3,2011,19.5839258
13/09/2011,9,Q3,2011,19.45487885
14/09/2011,9,Q3,2011,19.0247624
15/09/2011,9,Q3,2011,18.3732207
16/09/2011,9,Q3,2011,17.67261089
17/09/2011,9,Q3,2011,17.12761971
18/09/2011,9,Q3,2011,16.89995804
19/09/2011,9,Q3,2011,17.04768134
20/09/2011,9,Q3,2011,17.50321638
21/09/2011,9,Q3,2011,18.09919684
22/09/2011,9,Q3,2011,18.63229814
23/09/2011,9,Q3,2011,18.93966244
24/09/2011,9,Q3,2011,18.95697701
25/09/2011,9,Q3,2011,18.73493109
26/09/2011,9,Q3,2011,18.40879101
27/09/2011,9,Q3,2011,18.13618308
